id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
61,test,67630,"Ioannis Palsgraui Londoniensis, ecphrasis Anglica in comoediam Acolasti The comedye of Acolastus translated into our english tongue, after such manner as chylderne are taught in the grammar schole, first word for word, as the latyne lies, and afterward according to the sense and meaning of the latin sentences ... with admonitions set forth in the margyn ... and before the second scene of the first act, is a brefe introductory to have some general knowledge of the duyers sorts of meters used of our auctour in this comedy. And before Acolastus balade is showed of what kinds of meters his balade is made of. And before the syxte scene of the fourth act, is a monition of the rhetorycall composytion used in that scene ... Interpreted by John Palsgraue.; Acolastus. English and Latin","Gnaphaeus, Gulielmus, 1493-1568.; Palsgrave, John, d. 1554.",1540,English,1470-1549,11,0.026970279461777318,0.0132189856572527,0.020124205234363448,0.024530533786781016,0.01320419931982848,0.01379565281679728,0.01286411355907142,0.009522401301197693,0.00680171521514121,0.011355907141800976
62,test,67630,"Ioannis Palsgraui Londoniensis, ecphrasis Anglica in comoediam Acolasti The comedye of Acolastus translated into our english tongue, after such manner as chylderne are taught in the grammar schole, first word for word, as the latyne lies, and afterward according to the sense and meaning of the latin sentences ... with admonitions set forth in the margyn ... and before the second scene of the first act, is a brefe introductory to have some general knowledge of the duyers sorts of meters used of our auctour in this comedy. And before Acolastus balade is showed of what kinds of meters his balade is made of. And before the syxte scene of the fourth act, is a monition of the rhetorycall composytion used in that scene ... Interpreted by John Palsgraue.; Acolastus. English and Latin","Gnaphaeus, Gulielmus, 1493-1568.; Palsgrave, John, d. 1554.",1540,English,1470-1549,11,0.026970279461777318,0.0132189856572527,0.020124205234363448,0.024530533786781016,0.01320419931982848,0.01379565281679728,0.01286411355907142,0.009522401301197693,0.00680171521514121,0.011355907141800976
63,test,3900,"A godly exhortation, and fruitful admonition to virtuous parents and modest matrons Describing the holy use, and blessed institution of that most honorable state of matrimony, and the increase of godly and happy children, in training them up in godly education, and household discipline. R.G.","Greenham, Richard.",1584,English,1550-1599,8,0.04897435897435897,0.038205128205128204,0.03948717948717949,0.029487179487179487,0.018974358974358976,0.021538461538461538,0.014615384615384615,0.00923076923076923,0.007948717948717949,0.014871794871794871
64,train,15089,The tragedy of Antonie. Done into English by the Countess of Pembroke; Marc Antoine. English,"Garnier, Robert, 1544-1590.; Pembroke, Mary Sidney Herbert, Countess of, 1561-1621.",1595,English,1550-1599,9,0.027238385578898534,0.026244283915435086,0.02312943203658294,0.02418980714427729,0.01696600172310955,0.009212008748094637,0.006627344423089668,0.005699516203857114,0.004241500430777387,0.004175226986546491
65,test,7023,"The spoil of Antwerpe. Faithfully reported, by a true Englishman, who was present at the same. Nouem. 1576. Seen and allowed","Gascoigne, George, 1542?-1577.",1576,English,1550-1599,8,0.06763491385447815,0.050975366652427745,0.03602449095827994,0.02648440837249039,0.017229104371351275,0.012815036309269544,0.012957425601594762,0.0022782286772034745,0.00598035027765912,0.005410793108358252
66,train,17996,The decease of Lazarus Christ's friend A funeral sermon on John. chap. 11. verse. 11. preached at the burial of Mr. John Parker merchant and citizen of London. By Tho. Gataker B. of D. and rector of Rotherhith.,"Gataker, Thomas, 1574-1654.",1640,English,1630-1641,9,0.021782618359635474,0.03611913758613025,0.02400533451878195,0.023227383863080684,0.019282062680595687,0.01622582796176928,0.012058235163369638,0.009335407868415203,0.009724383196265837,0.008057346076905978
67,train,37774,"Jacobs thankfulness to God, for Gods goodness to Jacob A meditation on Genesis 32. 10. Wherein by the way also the popish doctrine of man's merit is discussed. By Thomas Gataker, B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",1624,English,1600-1629,10,0.021602160216021602,0.03481230475988775,0.02115211521152115,0.019060729602372,0.0204902843225499,0.0166781384020755,0.008418488907714301,0.01082755334356965,0.010456928045745752,0.0064065230052417
68,train,47164,"Two sermons tending to direction for Christian carriage [sic] both in afflictions incumbent, and in judgments imminent : the former on Psalm 13.1, the latter on Hebr. 11.7 / by Thomas Gataker, B. in D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",1623,English,1600-1629,10,0.02826308201170384,0.03854634891018573,0.02429819353744381,0.02436180137392927,0.01683487405648376,0.016241200915952846,0.009625985921465524,0.008841489271478245,0.013633279620049189,0.007696548214740056
69,train,9515,"A defiance to death Being the funebrious commemoration of the Right Honorable, Baptist Lord Hickes, Viscount Camden, late deceased. Preached at Camden in Gloucester-shire, November 8. 1629. By John Gaul.","Gaul, John, 1604?-1687.",1630,English,1630-1641,9,0.03867577509196006,0.029847609038360482,0.026169206516027325,0.032475039411455596,0.0186022070415134,0.009458749343142406,0.016815554387808723,0.01671045717288492,0.008512874408828166,0.008933263268523384
70,train,47013,"The fearful fancies of the Florentine couper: written in Toscane, by John Baptista Gelli, one of the free study of Florence, and for recreation translated into English by W. Barker. Pensoso d'altrui. Seen & allowed according to the order appointed; Capricci del bottaio. English","Gelli, Giovanni Battista, 1498-1563.; Barker, William, fl. 1572.",1568,English,1550-1599,10,0.03269308489141301,0.03460744900346713,0.029077063790866355,0.026928721842894517,0.016293365664816116,0.029885350860400315,0.013698338757364984,0.014676791525748197,0.01678259204900772,0.01578286856826835
71,train,75613,"The souls watch: or, A day-booke for the devout soul Consisting of 52 heavenly meditations, and diverse godly prayers, fitted to all the days of the week. Being holy exercises for a sanctified conversation, and spiritual riches for the inward man. By John Gerhard Dr. of Divinity, and superintendent of Heldburge. Englished by R.B. With the Lords Prayer expounded by him.; Meditationes sacrae. English","Gerhard, Johann, 1582-1637.; Bruch, Richard, minister of Gods word.",1632,English,1630-1641,11,0.06792482774126142,0.022800312115641493,0.047624085805350935,0.02018171478449473,0.020221390501633317,0.018052451298057215,0.008530279184796265,0.01958657902741592,0.008596405380027244,0.011836588946345206
72,train,23099,"The lands mourning, for vain swearing: or The downe-fall of oaths Declaring how this land groneth under the burden of this sin, and of Gods fearful judgments that attend it. A sermon preached at Paul's Cross, the 11. of July. 1613. By Abraham Gibson, Mr. of Arts.","Gibson, Abraham, b. 1586 or 7.",1613,English,1600-1629,10,0.04614918394735702,0.034243906662626084,0.03705788129356249,0.02844278973115719,0.022252045543097104,0.012814407550110393,0.013593662063292782,0.015065587254859517,0.020130741590545044,0.010606519762760292
73,test,38738,"The stewards last account Delivered in five sermons upon the sixteenth chapter of the gospel by Saint Luke, the first and second verses. By Robert Bagnall, Minister of the Word of God, at Hutton in Somersetshire.","Bagnall, Robert, b. 1559 or 60.",1622,English,1600-1629,10,0.05981207083483918,0.053926377200681504,0.033068305023491146,0.026924466931694976,0.01646961639733595,0.017218235324487585,0.01264907842428623,0.01264907842428623,0.007331302596933244,0.01081625277505292
74,train,8472,"A neaste of vvaspes lately found out and discovered in the Law-Countreys, yealding as sweet honey as some of our English bees","Goddard, William, fl. 1615.",1615,English,1600-1629,9,0.02407932011331445,0.014400377714825307,0.00967894239848914,0.021364494806421153,0.011685552407932011,0.007908404154863078,0.02443342776203966,0.012983947119924458,0.01074126534466478,0.005901794145420208
75,test,48653,Poems. By Robert Gomersall,"Gomersall, Robert, 1602-1646?; Cecil, Thomas, fl. 1630, engraver.; Gomersall, Robert, 1602-1646? Tragedy of Lodovick Sforza Duke of Millan.; Gomersall, Robert, 1602-1646? Levites revenge.",1633,English,1630-1641,10,0.03598955871169301,0.023616220993566684,0.018786097465726674,0.026493741393130946,0.010276858569872361,0.018971080919984378,0.020368733685487018,0.012332230283846833,0.009125850410046656,0.009310833864304358
76,test,4248,"The adultresses funeral day in flaming, scorching, and consuming fire, or, The burning down to ashes of Alice Clarke, late of Vxbridge in the county of Middlesex, in West-smith-field on Wensday the 20 of May, 1635 for the unnatural poisoning of Fortune Clarke her husband a breviary of whose confession taken from her own mouth is here unto annexed, as also what she said at the place of her execution / by her daily visiter H.G. in life and death ; and now published by authority and command.","Goodcole, Henry, 1586-1641.",1635,English,1630-1641,8,0.052730696798493404,0.03766478342749529,0.03766478342749529,0.022598870056497175,0.0185969868173258,0.013888888888888888,0.011299435028248588,0.005414312617702448,0.01012241054613936,0.007532956685499058
77,train,97754,Certain sermons preached upon several occasions viz. The way to prosper. The way to be content. The way to vvell-doing. A summer sermon. A vvinter sermon. Unknown kindness. The poor man's hope. By John Gore Rector of Wenden-lofts in Essex.,"Gore, John, Rector of Wendenlofts, Essex.; Gore, John, Rector of Wendenlofts, Essex. Way to prosper.; Gore, John, Rector of Wendenlofts, Essex. Way to be content.; Gore, John, Rector of Wendenlofts, Essex. Way to well-doing.; Gore, John, Rector of Wendenlofts, Essex. Summer sermon.; Gore, John, Rector of Wendenlofts, Essex. Winter sermon.; Gore, John, Rector of Wendenlofts, Essex. Unknown kindness.; Gore, John, Rector of Wendenlofts, Essex. Poor man's hope.; Gore, John, Rector of Wendenlofts, Essex. Oracle of God.",1636,English,1630-1641,11,0.04342533297870164,0.04178857131165988,0.029983427788121204,0.029512858808846697,0.01895574605642736,0.024213842911799007,0.02051066964011703,0.01615279170161835,0.015825439368209997,0.011794913763119669
78,train,6747,"In this tretyse that is cleped Gouernayle of health what is to be said with crystis help of some things that longen to bodily health, ...; Governal of health.","Joannes, de Burgundia, 14th cent, attributed name. aut; Montagnana, Bartolomeo, fl. 1422-1460, attributed name. aut; Lydgate, John, 1370?-1451? Medicina stomachi. aut",1490,English,1470-1549,8,0.027716021935675114,0.06595523936564399,0.03201422854602045,0.027716021935675114,0.017637468504520526,0.02564102564102564,0.016303542315103007,0.018526752630798872,0.013783903957314362,0.017044612420334962
79,train,44078,"Galateo espagnol, or, The Spanish gallant instructing thee in that which thou must do, and take heed of in thyusuall carriage, to be well esteemed, and loved of the people. Written in Spanish by Lucas Gracian de Antisco servant to his Majesty. And done into English by W.S. of the Inner Temple Esquire. Full of variety, and delight, and very necessary to be perused, not only of the generous youth of this kingdom, but also of all such as are exercised in their gentile education.; Galateo espanol. English","Gracian Dantisco, Lucas.; Style, William, 1603-1679.; Della Casa, Giovanni, 1503-1556. Galateo.; Cross, Thomas, fl. 1632-1682, engraver.",1640,English,1630-1641,10,0.03391714687599256,0.044239756794772905,0.0275647715413585,0.03720676981714234,0.019851172920731432,0.02956123236081492,0.018444575525205318,0.011184717999909251,0.015154952584055538,0.012477880121602614
